customerID,gender,tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST100428,Male,17,Month-to-month,48.05,831.91,Mailed check,No
CUST100429,Female,38,Two year,93.11,3555.31,Mailed check,No
CUST100430,Male,48,Month-to-month,44.22,2123.71,Mailed check,Yes
CUST100431,Female,43,Month-to-month,37.17,1608.46,Bank transfer,No
CUST100432,Male,71,Two year,72.98,5179.15,Mailed check,Yes
CUST100433,Female,53,Month-to-month,49.0,2606.84,Bank transfer,No
CUST100434,Female,33,Month-to-month,82.89,2723.56,Mailed check,No
CUST100435,Female,70,Month-to-month,31.79,2220.14,Electronic check,No
CUST100436,Female,35,Two year,85.49,2997.52,Credit card,No
CUST100437,Female,17,Two year,48.33,,Electronic check,No
CUST100438,Male,37,Month-to-month,20.02,749.64,Mailed check,No
CUST100439,Male,58,Month-to-month,32.69,1909.44,Mailed check,No
CUST100440,Male,8,Two year,113.36,902.85,Mailed check,Yes
CUST100441,,71,Two year,106.74,7576.46,Electronic check,No
CUST100442,Male,50,Month-to-month,43.36,2182.05,Mailed check,No
CUST100443,Female,34,Month-to-month,97.84,3337.59,Electronic check,Yes
CUST100444,Female,4,Month-to-month,80.86,314.97,Bank transfer,No
CUST100445,Male,13,One year,117.09,1515.13,Credit card,No
CUST100446,Male,29,Two year,57.36,1670.6,Credit card,No
CUST100447,Female,3,One year,88.15,266.98,Electronic check,No
CUST100448,,38,Two year,26.35,987.79,Bank transfer,No
CUST100449,Female,63,Two year,59.62,3748.46,Electronic check,No
CUST100450,Female,24,Two year,116.38,2809.12,Bank transfer,Yes
CUST100451,Female,27,Two year,73.9,2002.83,Mailed check,No
CUST100452,Female,65,Two year,48.79,3190.79,Bank transfer,No
CUST100453,Female,21,Two year,32.03,683.31,Bank transfer,No
CUST100454,Male,30,Two year,90.35,2728.18,Bank transfer,No
CUST100455,Male,22,One year,84.49,1847.43,Credit card,No
CUST100456,,47,Month-to-month,57.39,2708.19,Bank transfer,No
CUST100457,Female,19,Month-to-month,115.09,2167.52,Mailed check,No
CUST100458,Male,37,One year,22.22,828.97,Mailed check,No
CUST100459,Male,54,One year,50.37,2718.75,Mailed check,No
CUST100460,Female,67,One year,112.11,7505.24,Bank transfer,No
CUST100461,Male,0,One year,52.09,14.5,Electronic check,Yes
CUST100462,Female,6,Two year,45.23,285.55,Electronic check,Yes
CUST100463,Male,56,Month-to-month,73.42,4092.41,,No
CUST100464,Female,11,Two year,102.38,1130.56,Credit card,No
CUST100465,Male,4,Month-to-month,30.31,115.95,Electronic check,No
CUST100466,Female,49,Month-to-month,114.3,5597.33,Bank transfer,Yes
CUST100467,Male,41,One year,99.51,4093.19,Electronic check,No
CUST100468,Male,11,Two year,38.13,411.82,Mailed check,No
CUST100469,Female,17,One year,91.2,1568.12,Credit card,No
CUST100470,Male,65,Two year,58.5,3789.69,Electronic check,No
CUST100471,Female,16,Month-to-month,60.23,970.19,Electronic check,No
CUST100472,Male,67,One year,98.33,6594.99,Mailed check,Yes
CUST100473,Female,70,One year,116.28,8129.69,Credit card,Yes
CUST100474,Male,61,Month-to-month,32.67,1985.86,Credit card,Yes
CUST100475,Female,40,Month-to-month,62.06,2495.79,Mailed check,No
CUST100476,Male,33,Month-to-month,68.09,2257.44,Bank transfer,Yes
CUST100477,Female,69,One year,57.63,3969.63,Electronic check,No
CUST100478,Male,44,Two year,56.32,2479.44,Bank transfer,No
CUST100479,Female,57,One year,25.23,1420.58,Electronic check,No
CUST100480,Female,50,Two year,88.55,4415.85,Electronic check,No
CUST100481,Female,33,One year,63.62,2098.89,Bank transfer,Yes
CUST100482,Male,43,One year,39.48,1681.08,Mailed check,No
CUST100483,Female,14,Month-to-month,101.6,1436.13,Mailed check,No
CUST100484,Male,69,Two year,100.26,6926.66,Electronic check,Yes
CUST100485,Female,49,One year,68.64,3381.11,Mailed check,No
CUST100486,Male,31,One year,49.85,1553.09,Electronic check,No
CUST100487,Female,66,Month-to-month,83.81,5549.08,Mailed check,No
CUST100488,Male,2,Month-to-month,48.82,99.82,Electronic check,No
CUST100489,Male,50,Two year,43.6,,Mailed check,No
CUST100490,Female,66,One year,93.05,6160.38,Credit card,No
CUST100491,Male,47,Two year,24.03,1135.1,Bank transfer,Yes
CUST100492,Male,16,One year,29.48,452.91,Credit card,Yes
CUST100493,Female,6,Two year,20.68,133.03,Bank transfer,Yes
CUST100494,Male,12,Month-to-month,35.29,439.7,Bank transfer,No
CUST100495,Male,65,One year,,1760.32,Electronic check,No
CUST100496,Male,3,Two year,119.58,362.09,Bank transfer,No
CUST100497,Female,9,Month-to-month,48.88,446.77,Credit card,No
CUST100498,Male,16,Month-to-month,34.93,578.49,Credit card,No
CUST100499,Female,51,Two year,44.1,2232.73,Mailed check,No
CUST100500,Male,5,One year,113.61,574.74,Credit card,No
CUST100501,Male,68,One year,72.02,4888.7,Mailed check,No
CUST100502,Male,8,Month-to-month,56.48,457.44,Bank transfer,No
CUST100503,Female,20,One year,107.34,2151.1,Credit card,No
CUST100504,Male,23,One year,59.5,1354.64,Bank transfer,Yes
CUST100505,Male,3,One year,53.5,148.77,Credit card,No
CUST100506,Female,23,Month-to-month,40.73,941.66,Credit card,No
CUST100507,Male,58,Two year,57.78,3336.37,Mailed check,Yes
CUST100508,Female,2,One year,51.67,93.95,Bank transfer,Yes
CUST100509,Female,67,Month-to-month,87.73,5891.32,Credit card,Yes
CUST100510,Male,39,Month-to-month,48.96,1902.52,Electronic check,No
CUST100511,Female,47,Two year,77.72,3652.36,Bank transfer,No
CUST100512,Male,53,One year,26.59,1426.92,Bank transfer,No
CUST100513,Female,34,One year,39.13,1319.51,Bank transfer,No
CUST100514,Female,55,Two year,60.74,3336.29,Mailed check,No
CUST100515,Male,39,Two year,113.69,4438.17,Electronic check,No
CUST100516,Female,67,,57.73,3878.12,Bank transfer,No
CUST100517,Female,45,Month-to-month,86.41,3904.52,Credit card,No
CUST100518,Female,12,Two year,45.51,562.74,,No
CUST100519,Female,26,One year,32.7,861.27,Mailed check,No
CUST100520,Female,5,Month-to-month,25.85,118.38,Credit card,No
CUST100521,Male,16,Month-to-month,50.54,789.63,Bank transfer,No
CUST100522,Female,35,One year,35.77,1247.3,Credit card,Yes
CUST100523,Male,1,Month-to-month,37.4,23.06,Bank transfer,Yes
CUST100524,Female,51,One year,96.08,4908.5,Credit card,No
CUST100525,Male,65,One year,,1409.15,Electronic check,No
CUST100526,Male,51,One year,75.78,3846.54,Mailed check,No
CUST100527,Female,42,Two year,57.95,2447.36,Mailed check,No
CUST100528,Female,21,Two year,70.65,,Electronic check,Yes
CUST100529,Female,54,Two year,76.28,4116.41,Electronic check,Yes
CUST100530,Male,66,One year,51.34,3395.16,Mailed check,Yes
CUST100531,Female,59,One year,49.51,2918.27,Electronic check,Yes
CUST100532,Male,57,Two year,93.34,5318.03,,No
CUST100533,,11,Month-to-month,107.13,1161.06,Credit card,No
CUST100534,Male,68,One year,39.26,2665.74,Mailed check,No
CUST100535,Female,38,Month-to-month,29.76,1141.47,Electronic check,No
CUST100536,Female,12,Month-to-month,,1333.97,Bank transfer,No
CUST100537,Male,40,One year,54.99,2196.14,Mailed check,No
CUST100538,Male,56,,75.13,4204.22,Electronic check,No
CUST100539,Female,52,Month-to-month,55.95,2917.51,Mailed check,No
CUST100540,Male,11,Month-to-month,32.58,376.09,Electronic check,Yes
CUST100541,Female,12,Two year,78.93,937.84,Mailed check,Yes
CUST100542,Male,56,Two year,72.51,4058.17,Bank transfer,Yes
CUST100543,Female,39,One year,40.3,,Bank transfer,Yes
CUST100544,Male,44,Two year,65.19,2872.75,Credit card,No
CUST100545,Female,34,Two year,99.69,3373.88,Mailed check,Yes
CUST100546,Male,2,Two year,79.04,163.19,Credit card,No
CUST100547,Female,4,Two year,29.69,106.23,Mailed check,No
CUST100548,Female,10,Month-to-month,74.8,748.41,Electronic check,No
CUST100549,Male,70,One year,90.27,6320.06,Electronic check,No
CUST100550,Male,55,Two year,99.27,5474.9,Credit card,No
CUST100551,Female,9,Month-to-month,82.91,744.69,Mailed check,No
CUST100552,,33,Month-to-month,35.27,1155.09,Credit card,Yes
CUST100553,Female,66,Month-to-month,91.02,5996.56,,No
CUST100554,Male,71,Two year,87.73,6243.8,Credit card,No
CUST100555,Female,30,Two year,22.44,660.04,Credit card,No
CUST100556,Female,70,One year,61.17,4278.93,Electronic check,No
CUST100557,Female,65,Two year,53.3,3451.99,Credit card,No
CUST100558,Female,69,Two year,86.94,6009.79,Mailed check,Yes
CUST100559,Female,40,Month-to-month,41.61,1663.37,Electronic check,Yes
CUST100560,Female,62,One year,79.09,4897.63,Credit card,No
CUST100561,Male,31,Two year,111.32,3445.36,Bank transfer,No
CUST100562,Male,19,Two year,99.78,1909.91,Credit card,No
CUST100563,Male,56,Month-to-month,112.15,6282.55,Credit card,Yes
CUST100564,Female,49,Month-to-month,117.85,5783.36,Credit card,No
CUST100565,Female,24,Two year,21.07,,Electronic check,No
CUST100566,Female,11,One year,82.27,921.04,Mailed check,No
CUST100567,Female,70,,61.28,4282.74,Bank transfer,No
CUST100568,Male,38,Month-to-month,105.99,4045.72,Credit card,No
CUST100569,Male,16,Month-to-month,45.18,703.88,Mailed check,No
CUST100570,Female,44,Two year,118.1,5191.47,Mailed check,No
CUST100571,Male,10,Month-to-month,81.37,829.53,,Yes
CUST100572,Male,69,Two year,99.35,6846.14,Bank transfer,Yes
CUST100573,Female,22,One year,28.56,619.24,Electronic check,No
CUST100574,Male,69,One year,38.35,2638.25,Mailed check,No
CUST100575,Female,37,Two year,95.84,3550.57,Mailed check,No
CUST100576,Male,1,Month-to-month,22.2,19.73,Mailed check,No
CUST100577,Female,71,One year,101.69,7229.06,Electronic check,No
CUST100578,Female,36,Month-to-month,21.39,785.84,Bank transfer,Yes
CUST100579,Female,48,,85.71,4121.05,,No
CUST100580,Female,51,Two year,56.51,2870.19,Electronic check,Yes
CUST100581,Male,32,Two year,81.15,2614.11,Mailed check,No
CUST100582,Female,21,Two year,89.6,1872.18,Electronic check,No
CUST100583,Female,4,One year,54.25,203.0,Mailed check,No
CUST100584,Female,17,Month-to-month,30.8,507.2,Credit card,No
CUST100585,Male,37,Month-to-month,26.96,1000.06,Credit card,Yes
CUST100586,Female,36,Month-to-month,78.89,2824.59,Bank transfer,No
CUST100587,Male,63,One year,72.07,4525.96,Mailed check,Yes
CUST100588,Female,9,One year,94.22,839.98,Bank transfer,Yes
CUST100589,Male,41,One year,70.97,2901.04,Bank transfer,Yes
CUST100590,Male,47,One year,62.24,2929.45,Credit card,No
CUST100591,Female,43,One year,59.81,2584.5,Electronic check,No
CUST100592,Male,15,Month-to-month,22.64,350.05,Electronic check,No
CUST100593,,53,One year,53.56,2829.18,Bank transfer,No
CUST100594,Female,34,One year,117.6,3988.21,Credit card,No
CUST100595,Female,27,Month-to-month,107.36,2917.35,Mailed check,No
CUST100596,Male,1,One year,52.94,33.27,Electronic check,No
CUST100597,Male,12,,78.78,960.55,Bank transfer,No
CUST100598,Female,40,Month-to-month,104.73,4177.19,Electronic check,No
CUST100599,Female,58,Two year,64.13,3737.43,Electronic check,Yes
CUST100600,Male,68,Two year,21.8,1476.09,Mailed check,No
CUST100601,Female,52,Two year,27.45,1425.01,Credit card,No
CUST100602,Female,44,Two year,71.04,3134.04,Mailed check,Yes
CUST100603,Female,19,One year,116.94,2225.37,Credit card,No
CUST100604,Male,23,Two year,89.32,2047.08,Electronic check,Yes
CUST100605,Male,60,Month-to-month,27.09,1627.55,,Yes
CUST100606,Male,57,One year,38.94,2228.81,Mailed check,Yes
CUST100607,Female,26,Two year,97.13,2507.07,Credit card,No
CUST100608,Female,25,Month-to-month,104.14,2583.95,Electronic check,No
CUST100609,Female,6,,,488.94,Credit card,No
CUST100610,Male,41,One year,84.44,3447.31,Credit card,Yes
CUST100611,Female,46,Two year,22.83,1056.75,Credit card,No
CUST100612,Female,52,One year,102.85,5336.76,Electronic check,No
CUST100613,Female,58,Month-to-month,98.83,5729.45,Bank transfer,Yes
CUST100614,Female,37,One year,45.9,1686.21,Bank transfer,No
CUST100615,Male,68,Month-to-month,90.87,6181.1,Bank transfer,Yes
CUST100616,Male,52,One year,41.49,2142.12,Credit card,Yes
CUST100617,Female,14,Two year,24.03,317.34,Electronic check,No
CUST100618,Male,25,Month-to-month,40.11,984.8,Credit card,No
CUST100619,Male,47,One year,37.86,1797.59,Bank transfer,Yes
CUST100620,Female,18,,53.77,953.55,Bank transfer,Yes
CUST100621,Female,8,One year,61.84,503.06,Electronic check,Yes
CUST100622,Male,63,Month-to-month,70.85,4446.27,,Yes
CUST100623,Female,53,Month-to-month,67.68,3571.37,Mailed check,Yes
CUST100624,Male,50,,47.07,2353.86,Mailed check,No
CUST100625,Female,38,Two year,22.92,869.55,Bank transfer,No
CUST100626,Male,3,Two year,80.51,259.59,Electronic check,No
CUST100627,Female,2,Month-to-month,59.57,136.93,Credit card,No
CUST100628,Male,63,One year,49.87,3152.99,Credit card,No
CUST100629,Male,28,Two year,106.69,2991.4,Bank transfer,Yes
CUST100630,Male,10,,94.67,944.9,Bank transfer,Yes
CUST100631,,57,One year,105.78,6023.71,Credit card,No
CUST100632,Male,26,Two year,69.5,1824.88,Credit card,Yes
CUST100633,Male,20,,33.09,665.92,Bank transfer,Yes
CUST100634,Female,38,One year,89.62,3408.72,,Yes
CUST100635,Female,45,One year,40.61,1816.73,Mailed check,No
CUST100636,Male,65,One year,64.12,4149.67,Bank transfer,No
CUST100637,,35,Two year,26.5,945.31,Credit card,No
CUST100638,Female,64,Two year,102.53,6554.47,Bank transfer,No
CUST100639,Female,62,Two year,32.59,2018.28,Electronic check,No
CUST100640,Female,34,Month-to-month,110.31,3735.13,Bank transfer,No
CUST100641,Female,30,Two year,106.42,,Bank transfer,No
CUST100642,Female,27,One year,66.46,1775.53,Electronic check,Yes
CUST100643,Male,0,Two year,94.44,13.36,Mailed check,Yes
CUST100644,Female,24,One year,81.94,1952.17,Credit card,Yes
CUST100645,,42,Month-to-month,100.31,4228.48,Electronic check,Yes
CUST100646,Male,66,One year,63.18,4179.07,Bank transfer,Yes
CUST100647,Male,62,One year,98.58,6098.55,Credit card,No
CUST100648,Female,50,,66.25,3315.13,Electronic check,No
CUST100649,Male,1,Month-to-month,114.1,,Credit card,No
CUST100650,Male,63,Two year,68.64,4311.45,,No
CUST100651,Female,68,Two year,,4520.05,Electronic check,No
CUST100652,Male,8,Month-to-month,98.51,784.22,Credit card,No
CUST100653,Male,1,One year,102.16,98.1,Mailed check,No
CUST100654,Female,33,Two year,75.45,2476.65,Electronic check,Yes
CUST100655,Male,59,Month-to-month,37.98,2236.14,Mailed check,Yes
CUST100656,Male,60,Two year,66.78,4021.66,Bank transfer,No
CUST100657,Male,30,Month-to-month,116.81,3498.83,Credit card,No
CUST100658,Female,9,One year,95.3,875.76,Bank transfer,Yes
CUST100659,Female,35,Two year,101.12,3557.05,Bank transfer,Yes
CUST100660,Female,48,Month-to-month,23.28,1103.24,Credit card,No
CUST100661,Male,69,Two year,66.79,4595.6,Electronic check,Yes
CUST100662,Male,48,Two year,84.66,4078.19,Credit card,No
CUST100663,Female,2,Two year,103.0,201.71,Bank transfer,Yes
CUST100664,Male,4,Two year,24.93,79.89,Bank transfer,No
CUST100665,Male,60,,105.24,6305.35,Electronic check,No
CUST100666,Female,25,One year,74.84,1874.91,Credit card,No
CUST100667,Female,71,Month-to-month,39.73,,Bank transfer,Yes
CUST100668,Male,4,Month-to-month,51.73,192.26,Mailed check,No
CUST100669,Male,14,Month-to-month,48.19,659.08,Bank transfer,No
CUST100670,Male,15,One year,73.09,1113.23,Bank transfer,No
CUST100671,Female,0,Two year,25.17,10.05,Electronic check,No
CUST100672,Female,15,Two year,35.85,541.34,Mailed check,No
CUST100673,Female,36,Two year,101.27,3656.49,Bank transfer,No
CUST100674,,2,One year,33.26,,Bank transfer,No
CUST100675,Male,51,Two year,43.34,2220.68,Mailed check,No
CUST100676,Female,46,One year,65.34,3000.51,Credit card,No
CUST100677,Female,12,Two year,71.71,850.28,Credit card,Yes
CUST100678,Female,54,Two year,96.36,5212.6,Bank transfer,No
CUST100679,Female,20,Month-to-month,64.73,1291.39,Bank transfer,No
CUST100680,Female,65,One year,98.99,6453.61,Credit card,No
CUST100681,Male,53,Month-to-month,81.83,4330.97,Electronic check,No
CUST100682,Male,26,Month-to-month,31.31,830.93,Mailed check,No
CUST100683,Female,37,Month-to-month,35.63,1335.63,Mailed check,No
CUST100684,Male,57,One year,63.7,3620.57,Electronic check,No
CUST100685,Female,61,One year,59.69,3653.02,Electronic check,No
CUST100686,Female,45,Two year,94.35,4243.07,Electronic check,No
CUST100687,Male,10,Month-to-month,78.07,797.4,Electronic check,No
CUST100688,Male,71,Two year,58.81,4173.51,Electronic check,No
CUST100689,Female,7,Month-to-month,37.08,269.33,Electronic check,No
CUST100690,Female,70,One year,42.68,2986.28,Mailed check,No
CUST100691,Female,63,One year,,4874.76,Electronic check,No
CUST100692,Male,20,One year,62.34,1234.77,Credit card,Yes
CUST100693,Female,71,Month-to-month,71.49,5072.81,Electronic check,No
CUST100694,Female,62,One year,37.07,2308.56,Electronic check,No
CUST100695,,63,Month-to-month,86.29,5440.47,Mailed check,No
CUST100696,Male,19,Two year,105.25,2007.3,Mailed check,Yes
CUST100697,Female,7,Month-to-month,45.79,311.82,Electronic check,No
CUST100698,Female,57,Two year,69.15,3940.81,Mailed check,No
CUST100699,Male,45,Month-to-month,117.55,,Bank transfer,No
CUST100700,Female,30,Two year,53.32,1612.3,Mailed check,No
CUST100701,Female,8,One year,79.5,655.6,Mailed check,No
CUST100702,Male,14,Two year,29.02,402.56,Mailed check,No
CUST100703,Female,25,One year,80.6,1995.44,Mailed check,Yes
CUST100704,Male,9,One year,28.96,247.43,Credit card,No
CUST100705,Male,28,Two year,115.92,3251.86,Credit card,Yes
CUST100706,Female,35,Month-to-month,91.57,3209.43,Credit card,No
CUST100707,Female,36,Month-to-month,98.82,3569.03,Electronic check,No
CUST100708,Female,70,Month-to-month,90.41,6318.86,Electronic check,No
CUST100709,Female,22,Month-to-month,78.97,1747.89,Bank transfer,No
CUST100710,Male,40,Month-to-month,64.99,2607.12,Credit card,Yes
CUST100711,Female,27,One year,105.84,,Electronic check,No
CUST100712,Male,47,Month-to-month,115.68,5438.78,Mailed check,Yes
CUST100713,Female,37,One year,69.9,2572.19,Mailed check,Yes
CUST100714,Female,30,One year,113.15,,Credit card,No
CUST100715,Female,13,One year,78.33,1033.54,Bank transfer,Yes
CUST100716,Male,28,Two year,73.84,2064.37,Bank transfer,No
CUST100717,Female,50,Two year,65.45,3286.08,Mailed check,No
CUST100718,Female,48,One year,40.93,1968.25,Bank transfer,Yes
CUST100719,Female,42,Two year,20.37,843.22,Credit card,Yes
CUST100720,Female,71,Month-to-month,44.15,3137.89,Mailed check,No
CUST100721,Male,4,Month-to-month,70.97,284.12,Electronic check,No
CUST100722,Female,41,One year,58.0,2373.95,Electronic check,No
CUST100723,Male,6,Month-to-month,64.85,373.89,Bank transfer,No
CUST100724,Male,41,One year,118.06,4837.13,Mailed check,No
CUST100725,,35,One year,55.03,1908.96,Mailed check,No
CUST100726,Male,26,Month-to-month,65.22,1679.67,Electronic check,Yes
CUST100727,Male,57,Two year,33.35,1897.59,Mailed check,No
CUST100728,Male,45,Month-to-month,24.8,1108.22,Mailed check,No
CUST100729,Female,65,Month-to-month,97.54,6357.12,Mailed check,No
